SENTENCE,TEXT,POS,POS_GROUPED
«Loiatri son de feua da-o perimetro da Constituçion» e «devan ringraçiâ,ringraçiâ,ADJ,ADJ
l’ideologia che contrastan se peuan existe».,l’ideologia,NOUN,NOUN
l’ideologia che contrastan se peuan existe».,che,VERB,VERB
l’ideologia che contrastan se peuan existe».,contrastan,PROPN,NOUN
l’ideologia che contrastan se peuan existe».,se,PRON,PRON
l’ideologia che contrastan se peuan existe».,peuan,VERB,VERB
l’ideologia che contrastan se peuan existe».,existe,VERB,VERB
l’ideologia che contrastan se peuan existe».,»,PUNCT,PUNCT
l’ideologia che contrastan se peuan existe».,.,PUNCT,PUNCT
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",Intanto,NOUN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",un,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",comitato,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",da,ADP,FUNC
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",Foxe,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",o,DET,PRON
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",l’à,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",denonçiou,VERB,VERB
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",i,ADP,FUNC
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",responsabili,NOUN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",da,ADP,FUNC
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",pagina,NOUN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",de,ADP,FUNC
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",Genova,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",Antifascista,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",pe,ADP,FUNC
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",violensa,ADJ,ADJ
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",e,CCONJ,FUNC
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",menasse,VERB,VERB
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",",",PUNCT,PUNCT
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",con,VERB,VERB
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",domandâ,NOUN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",a-a,PROPN,NOUN
"Intanto un comitato da Foxe o l’à denonçiou i responsabili da pagina de Genova Antifascista pe violensa e menasse, con domandâ a-a scindica",scindica,VERB,VERB
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",Salis,PROPN,NOUN
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",a,DET,PRON
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",mesua,NOUN,NOUN
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",do,ADP,FUNC
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",Daspo,PROPN,NOUN
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",",",PUNCT,PUNCT
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",sciben,ADV,ADV
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",ch’a,DET,PRON
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",pertocchieiva,NOUN,NOUN
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",a-o,VERB,VERB
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",questô,ADJ,ADJ
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

",.,PUNCT,PUNCT
"Salis a mesua do Daspo, sciben ch’a pertocchieiva a-o questô.

","

",SPACE,OTHER
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,Va,NOUN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,avanti,VERB,VERB
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,à,ADP,FUNC
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,son,PROPN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,de,ADP,FUNC
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,scontri,PROPN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,a,DET,PRON
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,campagna,NOUN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,pe-o,VERB,VERB
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,referendum,NOUN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,in,PROPN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,sciâ,ADJ,ADJ
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,giustiçia,PROPN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,di,PROPN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,22,PROPN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,e,CCONJ,FUNC
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,23,NUM,ADJ
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,de,ADP,FUNC
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,marso,NOUN,NOUN
Va avanti à son de scontri a campagna pe-o referendum in sciâ giustiçia di 22 e 23 de marso.,.,PUNCT,PUNCT
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",O,DET,PRON
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",ministro,NOUN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",Nordio,NOUN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",inte,ADJ,ADJ
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",unn’intervista,DET,PRON
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",o,DET,PRON
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",l’à,NOUN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",parlou,VERB,VERB
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",de,ADP,FUNC
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",«,PUNCT,PUNCT
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",scistema,NOUN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",para-mafioso,ADJ,ADJ
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",»,PUNCT,PUNCT
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",a-o,VERB,VERB
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",Csm,NOUN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",",",PUNCT,PUNCT
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",tiando,VERB,VERB
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",sciù,NOUN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",un,PROPN,NOUN
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",atro,ADJ,ADJ
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",invexendo,VERB,VERB
"O ministro Nordio inte unn’intervista o l’à parlou de «scistema para-mafioso» a-o Csm, tiando sciù un atro invexendo.",.,PUNCT,PUNCT
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,Dapeu,VERB,VERB
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,o,DET,PRON
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,l’à,NOUN,NOUN
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,domandou,VERB,VERB
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,a,DET,PRON
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,lista,NOUN,NOUN
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,di,PROPN,NOUN
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,nommi,VERB,VERB
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,di,PROPN,NOUN
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,donatoî,NOUN,NOUN
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,do,ADP,FUNC
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,comitato,NOUN,NOUN
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,pe-o,ADJ,ADJ
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,no,ADP,FUNC
Dapeu o l’à domandou a lista di nommi di donatoî do comitato pe-o no.,.,PUNCT,PUNCT
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",O,DET,PRON
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",Mattarella,PROPN,NOUN
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",o,DET,PRON
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",l’à,NOUN,NOUN
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",reciammou,VERB,VERB
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",e,CCONJ,FUNC
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",instituçioin,VERB,VERB
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",à,ADP,FUNC
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",respettâ,NOUN,NOUN
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",o,DET,PRON
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",Csm,PROPN,NOUN
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",",",PUNCT,PUNCT
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",do,ADP,FUNC
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",quæ,PRON,PRON
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",o,DET,PRON
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",l’é,NOUN,NOUN
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",prescidente,ADV,ADV
"O Mattarella o l’à reciammou e instituçioin à respettâ o Csm, do quæ o l’é prescidente.",.,PUNCT,PUNCT
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",A,DET,PRON
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",Meloni,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",ascì,VERB,VERB
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",a,ADP,FUNC
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",l’à,NOUN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",asbasciou,VERB,VERB
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",o,DET,PRON
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",ton,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",:,PUNCT,PUNCT
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",«,PUNCT,PUNCT
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",Poule,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",giuste,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",",",PUNCT,PUNCT
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",veddo,NOUN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",un,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",tentativo,ADJ,ADJ
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",d’arrebellâ,NOUN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",a,DET,PRON
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",campagna,ADJ,ADJ
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",elettorale,VERB,VERB
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",inte,ADJ,ADJ
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",unna,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",lòtta,PROPN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",inta,VERB,VERB
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",bratta,NOUN,NOUN
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",»,PUNCT,PUNCT
"A Meloni ascì a l’à asbasciou o ton: «Poule giuste, veddo un tentativo d’arrebellâ a campagna elettorale inte unna lòtta inta bratta».",.,PUNCT,PUNCT
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,Ma,PROPN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,da,ADP,FUNC
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,lì,PROPN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,à,ADP,FUNC
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,pöco,NOUN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,o,DET,PRON
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,sottosegretäio,NOUN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,Mantovano,PROPN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,o,DET,PRON
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,l’à,PROPN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,sciusciou,VERB,VERB
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,torna,VERB,VERB
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,into,VERB,VERB
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,feugo,NOUN,NOUN
Ma da lì à pöco o sottosegretäio Mantovano o l’à sciusciou torna into feugo:,:,PUNCT,PUNCT
«O Gratteri o l’indaga chi vota scì»?,«,PUNCT,PUNCT
«O Gratteri o l’indaga chi vota scì»?,O,DET,PRON
«O Gratteri o l’indaga chi vota scì»?,Gratteri,PROPN,NOUN
«O Gratteri o l’indaga chi vota scì»?,o,DET,PRON
«O Gratteri o l’indaga chi vota scì»?,l’indaga,PROPN,NOUN
«O Gratteri o l’indaga chi vota scì»?,chi,PROPN,NOUN
«O Gratteri o l’indaga chi vota scì»?,vota,PROPN,NOUN
«O Gratteri o l’indaga chi vota scì»?,scì,PROPN,NOUN
«O Gratteri o l’indaga chi vota scì»?,»,PUNCT,PUNCT
«O Gratteri o l’indaga chi vota scì»?,?,PUNCT,PUNCT
A referensa a l’é à unna frase do procuou de Napoli:,A,DET,PRON
A referensa a l’é à unna frase do procuou de Napoli:,referensa,NOUN,NOUN
A referensa a l’é à unna frase do procuou de Napoli:,a,ADP,FUNC
A referensa a l’é à unna frase do procuou de Napoli:,l’é,NOUN,NOUN
A referensa a l’é à unna frase do procuou de Napoli:,à,ADP,FUNC
A referensa a l’é à unna frase do procuou de Napoli:,unna,NOUN,NOUN
A referensa a l’é à unna frase do procuou de Napoli:,frase,NOUN,NOUN
A referensa a l’é à unna frase do procuou de Napoli:,do,ADP,FUNC
A referensa a l’é à unna frase do procuou de Napoli:,procuou,NOUN,NOUN
A referensa a l’é à unna frase do procuou de Napoli:,de,ADP,FUNC
A referensa a l’é à unna frase do procuou de Napoli:,Napoli,PROPN,NOUN
A referensa a l’é à unna frase do procuou de Napoli:,:,PUNCT,PUNCT
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",«,PUNCT,PUNCT
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",Gh’é,PROPN,NOUN
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",di,PROPN,NOUN
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",pregiudicæ,PROPN,NOUN
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",e,CCONJ,FUNC
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",di,PROPN,NOUN
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",seu,DET,PRON
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",pænti,NOUN,NOUN
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",",",PUNCT,PUNCT
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",veddemmo,VERB,VERB
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",se,SCONJ,FUNC
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",ciù,PRON,PRON
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",avanti,VERB,VERB
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",serve,VERB,VERB
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",de,ADP,FUNC
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",l’atro,NOUN,NOUN
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",»,PUNCT,PUNCT
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

",.,PUNCT,PUNCT
"«Gh’é di pregiudicæ e di seu pænti, veddemmo se ciù avanti serve de l’atro».

","

",SPACE,OTHER
Tutta l’Italia a l’ammia in,Tutta,NOUN,NOUN
Tutta l’Italia a l’ammia in,l’Italia,VERB,VERB
Tutta l’Italia a l’ammia in,a,DET,PRON
Tutta l’Italia a l’ammia in,l’ammia,PROPN,NOUN
Tutta l’Italia a l’ammia in,in,PROPN,NOUN
anscietæ a stöia de un figgin de doî anni in,anscietæ,VERB,VERB
anscietæ a stöia de un figgin de doî anni in,a,DET,PRON
anscietæ a stöia de un figgin de doî anni in,stöia,NOUN,NOUN
anscietæ a stöia de un figgin de doî anni in,de,ADP,FUNC
anscietæ a stöia de un figgin de doî anni in,un,PROPN,NOUN
anscietæ a stöia de un figgin de doî anni in,figgin,PROPN,NOUN
anscietæ a stöia de un figgin de doî anni in,de,ADP,FUNC
anscietæ a stöia de un figgin de doî anni in,doî,PROPN,NOUN
anscietæ a stöia de un figgin de doî anni in,anni,PROPN,NOUN
anscietæ a stöia de un figgin de doî anni in,in,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,condiçioin,VERB,VERB
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,graviscime,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,à,ADP,FUNC
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,l’uspiâ,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,Monaldi,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,de,ADP,FUNC
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,Napoli,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,dòppo,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,che,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,i,AUX,VERB
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,meghi,VERB,VERB
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,gh’an,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,tranciantou,VERB,VERB
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,un,PROPN,NOUN
condiçioin graviscime à l’uspiâ Monaldi de Napoli dòppo che i meghi gh’an tranciantou un cheu,cheu,VERB,VERB
«bruxou» da-a giassa into stramuo.,«,PUNCT,PUNCT
«bruxou» da-a giassa into stramuo.,bruxou,VERB,VERB
«bruxou» da-a giassa into stramuo.,»,PUNCT,PUNCT
«bruxou» da-a giassa into stramuo.,da-a,VERB,VERB
«bruxou» da-a giassa into stramuo.,giassa,ADJ,ADJ
«bruxou» da-a giassa into stramuo.,into,PROPN,NOUN
«bruxou» da-a giassa into stramuo.,stramuo,ADJ,ADJ
«bruxou» da-a giassa into stramuo.,.,PUNCT,PUNCT
I esperti arrivæ da tutto o Paise an dito che e seu condiçioin no ghe permettan de reçeive un òrgano neuvo.,I,PROPN,NOUN
I esperti arrivæ da tutto o Paise an dito che e seu condiçioin no ghe permettan de reçeive un òrgano neuvo.,esperti,VERB,VERB
