SENTENCE,TEXT,POS_GROUPED
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",o,PRON
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",62,ADJ
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",%,PUNCT
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",in,FUNC
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",ciù,FUNC
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",che,PRON
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",à,PRON
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",Napoli,NOUN
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",pe-o,FUNC
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",mæximo,ADV
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",panê,NOUN
"Piggiando un panê compòsto da fruta e verdua, alimentari e serviçi comme o dentista, o perrucchê ò a tenzaia, à Milan se spende squæxi 600 euro, o 62% in ciù che à Napoli pe-o mæximo panê.",.,PUNCT
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,In,FUNC
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,sciô,FUNC
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,pòdio,NOUN
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,de,FUNC
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,çittæ,NOUN
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,ciù,ADV
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,caistriose,ADJ
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,gh,PRON
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,’,PUNCT
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,é,VERB
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,Aòsta,NOUN
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,e,FUNC
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,Bolsan,NOUN
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,ascì,ADV
In sciô pòdio de çittæ ciù caistriose gh’é Aòsta e Bolsan ascì.,.,PUNCT
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,Inta,FUNC
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,neutte,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,tra,FUNC
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,i,PRON
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,2,ADJ
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,e,FUNC
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,i,PRON
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,3,ADJ
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,de,FUNC
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,zenâ,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,i,PRON
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,Stati,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,Unii,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,an,VERB
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,attaccou,VERB
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,o,PRON
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,Venezuela,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,e,FUNC
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,an,VERB
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,acciappou,VERB
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,o,PRON
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,prescidente,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,Nicolas,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,Moduro,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,co-a,FUNC
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,moggê,NOUN
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,tanto,ADV
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,che,ADV
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,dormivan,VERB
Inta neutte tra i 2 e i 3 de zenâ i Stati Unii an attaccou o Venezuela e an acciappou o prescidente Nicolas Moduro co-a moggê tanto che dormivan.,.,PUNCT
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,Inte,FUNC
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,l,PRON
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,’,PUNCT
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,operaçion,NOUN
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,gh,PRON
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,’,PUNCT
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,é,VERB
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,stæto,VERB
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,a-o,FUNC
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,manco,ADV
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,80,ADJ
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,mòrti,NOUN
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,tra,FUNC
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,militari,NOUN
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,e,FUNC
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,çivili,NOUN
Inte l’operaçion gh’é stæto a-o manco 80 mòrti tra militari e çivili.,.,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",«,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",Gestiemo,VERB
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",o,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",Paise,NOUN
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",fin,ADV
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",a-a,FUNC
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",tranxiçion,NOUN
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",»,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",",",PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",o,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",l,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",’,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",à,VERB
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",dito,VERB
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",o,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",Trump,NOUN
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",",",PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",ch,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",’,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",o,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",l,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",’,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",à,VERB
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",annonçiou,VERB
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",l,PRON
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",’,PUNCT
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",arrivo,NOUN
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",de,FUNC
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",compagnie,NOUN
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",do,FUNC
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",petròlio,NOUN
"«Gestiemo o Paise fin a-a tranxiçion», o l’à dito o Trump, ch’o l’à annonçiou l’arrivo de compagnie do petròlio.",.,PUNCT
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",O,PRON
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",Maduro,NOUN
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",",",PUNCT
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",accaxonou,VERB
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",de,FUNC
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",narcoterroriximo,NOUN
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",",",PUNCT
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",o,PRON
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",s,PRON
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",’,PUNCT
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",é,VERB
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",proclammou,VERB
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",innoçente,NOUN
"O Maduro, accaxonou de narcoterroriximo, o s’é proclammou innoçente.",.,PUNCT
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,A,PRON
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,Delcy,NOUN
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,Rodriguez,NOUN
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,a,PRON
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,l,PRON
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,’,PUNCT
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,é,VERB
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,stæta,VERB
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,incarregâ,VERB
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,prescidente,NOUN
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,ad,OTHER
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,interim,OTHER
A Delcy Rodriguez a l’é stæta incarregâ prescidente ad interim.,.,PUNCT
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",Oua,ADV
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",o,PRON
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",Trump,NOUN
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",o,PRON
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",veu,VERB
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",à,PRON
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",Groenlandia,NOUN
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",:,PUNCT
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",«,PUNCT
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",N,PRON
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",’,PUNCT
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",emmo,VERB
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",de,FUNC
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",beseugno,NOUN
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",pe-a,FUNC
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",seguessa,NOUN
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",naçionale,ADJ
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",",",PUNCT
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",a,PRON
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",Danimarca,NOUN
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",a,PRON
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",no,ADV
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",saià,VERB
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",boña,ADJ
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",à,FUNC
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",dâghe,VERB
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",a,FUNC
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",mente,NOUN
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",»,PUNCT
"Oua o Trump o veu à Groenlandia: «N’emmo de beseugno pe-a seguessa naçionale, a Danimarca a no saià boña à dâghe a mente».",.,PUNCT
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,Gh,PRON
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,’,PUNCT
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,é,VERB
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,anche,ADV
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,l,PRON
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,’,PUNCT
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,ipòtexi,NOUN
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,de,FUNC
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,mandâghe,VERB
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,l,PRON
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,’,PUNCT
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,exerçito,NOUN
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,pe,FUNC
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,piggiâla,VERB
Gh’é anche l’ipòtexi de mandâghe l’exerçito pe piggiâla.,.,PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",L,PRON
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",’,PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",Union,NOUN
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",europea,ADJ
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",invexendâ,ADJ
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",:,PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",«,PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",A,PRON
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",l,PRON
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",’,PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",é,VERB
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",autònoma,ADJ
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",",",PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",a,PRON
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",va,VERB
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",respettâ,VERB
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",»,PUNCT
"L’Union europea invexendâ: «A l’é autònoma, a va respettâ».",.,PUNCT
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",A,PRON
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",Procua,NOUN
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",de,FUNC
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",Sion,NOUN
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",a,PRON
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",l,PRON
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",’,PUNCT
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",à,VERB
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",commandou,VERB
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",l,PRON
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",’,PUNCT
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",arresto,NOUN
"A Procua de Sion a l’à commandou l’arresto pe-o Jacques Moretti, o baccan do locale La Constellation de Crans-Montana, in Svissera, donde l’é avvegnuo l’inçendio do Primmo de l’anno con 40 mòrti, squæxi tutti zoenòtti.",pe-o,FUNC
